,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
44,52897,1023,124,10,62,0,887,46098,2,3
45,52195,1032,122,8,63,0,897,46794,1,3
46,51492,1041,120,7,64,0,908,47491,1,3
47,50792,1048,115,5,67,0,919,48187,0,3
48,50089,1057,113,9,62,0,930,48882,0,3
49,49391,1070,117,10,60,0,939,49577,0,3
50,48688,1082,119,8,61,0,949,50274,1,3
51,47984,1095,122,8,60,0,959,50970,2,3
52,47280,1106,124,8,58,0,968,51667,2,3
53,46583,1116,122,9,55,0,979,52362,1,3
54,45879,1129,122,8,57,0,991,53060,2,3
55,45173,1144,127,7,59,0,1001,53759,3,3
56,44472,1155,130,8,62,0,1009,54456,3,3
57,43770,1168,132,9,63,0,1018,55152,4,3
58,43077,1174,128,9,64,0,1027,55845,3,3
59,42381,1183,130,9,68,0,1034,56542,3,3
60,41675,1199,134,10,72,0,1043,57238,1,3
61,40978,1207,129,11,69,0,1056,57935,1,3
62,40276,1220,131,9,70,0,1067,58631,2,3
63,39565,1234,132,6,67,0,1079,59330,1,3
64,38863,1240,127,5,66,0,1090,60030,2,3
65,38158,1252,128,6,70,0,1100,60728,1,3
66,37451,1265,130,7,66,0,1111,61428,2,3
67,36746,1275,125,4,67,0,1125,62128,1,3
68,36033,1290,129,3,71,0,1136,62828,1,3
69,35332,1300,128,2,67,0,1146,63528,3,3
70,34623,1316,138,5,70,0,1152,64228,4,3
71,33915,1327,140,5,73,0,1161,64928,4,3
72,33211,1336,131,5,68,0,1176,65627,2,3
73,32503,1344,130,4,76,0,1184,66327,1,3
74,31798,1353,127,5,70,0,1196,67026,1,3
75,31090,1364,123,7,69,0,1210,67726,0,3
76,30387,1372,126,10,72,0,1215,68425,1,3
77,29685,1381,123,7,71,0,1227,69125,1,3
78,28984,1386,116,8,66,0,1239,69824,2,3
79,28277,1398,117,8,65,0,1249,70524,2,3
80,27571,1407,111,9,60,0,1264,71224,3,3
81,26867,1417,113,8,61,0,1271,71922,3,3
82,26168,1422,102,7,56,0,1286,72621,2,3
83,25461,1431,99,5,51,0,1297,73321,1,3
84,24756,1439,98,6,53,0,1305,74019,1,3
85,24057,1448,99,5,54,0,1313,74718,1,3
86,23357,1453,95,4,55,0,1322,75417,1,3
87,22654,1462,92,4,49,0,1333,76116,1,3
88,21959,1467,90,5,50,0,1340,76815,2,3
89,21259,1473,87,7,46,0,1349,77515,2,3
90,20563,1476,85,6,52,0,1353,78214,1,3
91,19862,1482,79,5,47,0,1364,78913,2,3
92,19160,1488,77,5,47,0,1372,79613,2,3
93,18458,1496,76,5,42,0,1381,80312,3,3
94,18230,1506,79,4,44,0,1386,80532,2,3
95,18226,1512,76,4,38,0,1395,80532,4,3
96,18217,1521,77,2,37,0,1402,80532,3,3
97,18214,1526,72,4,32,0,1411,80532,4,3
98,18208,1532,71,4,34,0,1416,80532,2,3
99,18202,1538,69,7,32,0,1424,80532,2,3
100,18200,1540,65,7,32,0,1428,80532,0,3
101,18191,1549,68,9,33,0,1434,80532,0,3
102,18186,1555,71,9,33,0,1437,80532,1,3
103,18183,1558,70,9,35,0,1441,80532,1,3
104,18177,1566,72,7,37,0,1447,80532,3,3
105,18173,1571,69,7,32,0,1454,80532,3,3
106,18168,1577,66,4,35,0,1463,80532,4,3
107,18164,1581,64,4,36,0,1467,80532,2,3
108,18162,1583,56,2,32,0,1476,80532,1,3
109,18159,1586,55,1,36,0,1479,80532,0,3
110,18155,1590,53,0,35,0,1485,80532,0,3
111,18153,1592,49,1,33,0,1491,80532,0,3
112,18152,1593,48,2,34,0,1493,80532,0,3
113,18150,1595,41,2,27,0,1502,80532,0,3
114,18148,1597,38,2,25,0,1507,80532,0,3
115,18147,1599,37,3,25,0,1510,80532,1,3
116,18145,1602,34,4,20,0,1516,80532,2,3
117,18144,1604,32,4,17,0,1520,80532,3,3
118,18142,1606,28,3,15,0,1525,80532,2,3
119,18140,1609,26,2,14,0,1529,80532,2,3
120,18138,1611,25,2,13,0,1531,80532,1,3
121,18138,1611,22,2,12,0,1534,80532,1,3
122,18136,1613,19,1,10,0,1538,80532,0,3
123,18136,1613,17,0,11,0,1540,80532,0,3
124,18136,1613,16,1,11,0,1541,80532,0,3
125,18134,1615,16,1,11,0,1543,80532,0,3
126,18133,1616,15,1,9,0,1545,80532,0,3
127,18132,1617,15,1,10,0,1546,80532,0,3
128,18128,1621,17,1,8,0,1548,80532,0,3
129,18125,1624,19,1,7,0,1549,80532,0,3
130,18121,1628,21,1,7,0,1551,80532,0,3
131,18120,1629,20,0,7,0,1553,80532,0,3
132,18119,1631,20,0,6,0,1555,80532,1,3
133,18117,1633,22,0,10,0,1555,80532,1,3
134,18115,1635,22,0,11,0,1557,80532,1,3
135,18113,1637,23,0,15,0,1557,80532,0,3
136,18112,1638,24,0,16,0,1557,80532,0,3
137,18111,1639,23,0,15,0,1559,80532,0,3
138,18109,1643,26,0,16,0,1560,80532,2,3
139,18108,1644,26,0,17,0,1561,80532,2,3
140,18106,1647,25,0,15,0,1565,80532,3,3
141,18106,1647,20,0,13,0,1568,80532,1,3
142,18104,1649,18,0,10,0,1572,80532,1,3
143,18103,1650,17,0,11,0,1573,80532,0,3
144,18101,1652,18,0,11,0,1574,80532,0,3
145,18100,1653,17,1,10,0,1576,80532,0,3
146,18100,1653,15,1,8,0,1578,80532,0,3
147,18097,1656,16,1,8,0,1580,80532,0,3
148,18095,1659,18,1,8,0,1581,80532,1,3
149,18095,1659,17,1,9,0,1582,80532,1,3
150,18095,1659,15,1,8,0,1584,80532,1,3
151,18094,1660,14,1,7,0,1585,80532,0,3
152,18090,1665,17,0,9,0,1587,80532,1,3
153,18090,1665,17,1,10,0,1587,80532,1,3
154,18090,1665,15,1,8,0,1589,80532,1,3
155,18089,1666,14,1,7,0,1590,80532,0,3
156,18088,1667,13,1,6,0,1592,80532,0,3
157,18087,1668,13,1,9,0,1593,80532,0,3
158,18087,1668,13,1,9,0,1593,80532,0,3
159,18086,1669,11,1,6,0,1596,80532,0,3
160,18085,1670,10,0,6,0,1598,80532,0,3
161,18084,1671,11,0,7,0,1598,80532,0,3
162,18083,1672,12,0,8,0,1598,80532,0,3
163,18080,1676,15,0,7,0,1599,80532,1,3
164,18079,1677,12,0,4,0,1603,80532,1,3
165,18078,1679,14,0,5,0,1603,80532,2,3
166,18076,1681,15,0,6,0,1603,80532,1,3
167,18074,1683,16,0,6,0,1604,80532,1,3
168,18073,1686,17,0,8,0,1605,80532,2,3
169,18072,1688,18,0,8,0,1606,80532,3,3
170,18070,1690,20,1,8,0,1606,80532,3,3
171,18070,1690,17,1,9,0,1607,80532,1,3
172,18070,1690,15,1,10,0,1608,80532,0,3
173,18069,1691,15,1,10,0,1609,80532,0,3
174,18068,1692,15,1,10,0,1610,80532,0,3
175,18068,1692,12,2,8,0,1613,80532,0,3
176,18067,1693,12,2,7,0,1614,80532,0,3
177,18067,1693,11,1,7,0,1615,80532,0,3
178,18066,1694,10,1,6,0,1617,80532,0,3
179,18065,1695,9,1,5,0,1619,80532,0,3
180,18065,1695,8,1,4,0,1620,80532,0,3
181,18064,1696,8,1,4,0,1621,80532,0,3
182,18064,1696,6,0,3,0,1623,80532,0,3
183,18064,1696,6,0,4,0,1623,80532,0,3
184,18063,1697,7,0,5,0,1623,80532,0,3
185,18063,1698,7,0,4,0,1624,80532,1,3
186,18063,1698,6,0,4,0,1625,80532,1,3
187,18063,1698,6,0,4,0,1625,80532,1,3
188,18063,1698,4,0,3,0,1626,80532,0,3
189,18063,1698,4,0,4,0,1626,80532,0,3
190,18063,1698,3,0,3,0,1627,80532,0,3
191,18063,1698,2,0,2,0,1628,80532,0,3
192,18063,1698,2,0,2,0,1628,80532,0,3
193,18063,1698,1,0,1,0,1629,80532,0,3
194,18063,1698,1,0,1,0,1629,80532,0,3
195,18063,1698,1,0,1,0,1629,80532,0,3
196,18063,1698,0,0,0,0,1630,80532,0,3
197,18063,1698,0,0,0,0,1630,80532,0,3
198,18063,1698,0,0,0,0,1630,80532,0,3
199,18063,1698,0,0,0,0,1630,80532,0,3
200,18063,1698,0,0,0,0,1630,80532,0,3
201,18063,1698,0,0,0,0,1630,80532,0,3
202,18063,1698,0,0,0,0,1630,80532,0,3
203,18063,1698,0,0,0,0,1630,80532,0,3
204,18063,1698,0,0,0,0,1630,80532,0,3
205,18063,1698,0,0,0,0,1630,80532,0,3
206,18063,1698,0,0,0,0,1630,80532,0,3
207,18063,1698,0,0,0,0,1630,80532,0,3
208,18063,1698,0,0,0,0,1630,80532,0,3
209,18063,1698,0,0,0,0,1630,80532,0,3
210,18063,1698,0,0,0,0,1630,80532,0,3
211,18063,1698,0,0,0,0,1630,80532,0,3
212,18063,1698,0,0,0,0,1630,80532,0,3
213,18063,1698,0,0,0,0,1630,80532,0,3
214,18063,1698,0,0,0,0,1630,80532,0,3
215,18063,1698,0,0,0,0,1630,80532,0,3
216,18063,1698,0,0,0,0,1630,80532,0,3
217,18063,1698,0,0,0,0,1630,80532,0,3
218,18063,1698,0,0,0,0,1630,80532,0,3
219,18063,1698,0,0,0,0,1630,80532,0,3
220,18063,1698,0,0,0,0,1630,80532,0,3
221,18063,1698,0,0,0,0,1630,80532,0,3
222,18063,1698,0,0,0,0,1630,80532,0,3
223,18063,1698,0,0,0,0,1630,80532,0,3
224,18063,1698,0,0,0,0,1630,80532,0,3
225,18063,1698,0,0,0,0,1630,80532,0,3
226,18063,1698,0,0,0,0,1630,80532,0,3
227,18063,1698,0,0,0,0,1630,80532,0,3
228,18063,1698,0,0,0,0,1630,80532,0,3
229,18063,1698,0,0,0,0,1630,80532,0,3
230,18063,1698,0,0,0,0,1630,80532,0,3
231,18063,1698,0,0,0,0,1630,80532,0,3
232,18063,1698,0,0,0,0,1630,80532,0,3
233,18063,1698,0,0,0,0,1630,80532,0,3
234,18063,1698,0,0,0,0,1630,80532,0,3
235,18063,1698,0,0,0,0,1630,80532,0,3
236,18063,1698,0,0,0,0,1630,80532,0,3
237,18063,1698,0,0,0,0,1630,80532,0,3
238,18063,1698,0,0,0,0,1630,80532,0,3
239,18063,1698,0,0,0,0,1630,80532,0,3
240,18063,1698,0,0,0,0,1630,80532,0,3
241,18063,1698,0,0,0,0,1630,80532,0,3
242,18063,1698,0,0,0,0,1630,80532,0,3
243,18063,1698,0,0,0,0,1630,80532,0,3
244,18063,1698,0,0,0,0,1630,80532,0,3
245,18063,1698,0,0,0,0,1630,80532,0,3
246,18063,1698,0,0,0,0,1630,80532,0,3
247,18063,1698,0,0,0,0,1630,80532,0,3
248,18063,1698,0,0,0,0,1630,80532,0,3
249,18063,1698,0,0,0,0,1630,80532,0,3
250,18063,1698,0,0,0,0,1630,80532,0,3
251,18063,1698,0,0,0,0,1630,80532,0,3
252,18063,1698,0,0,0,0,1630,80532,0,3
253,18063,1698,0,0,0,0,1630,80532,0,3
254,18063,1698,0,0,0,0,1630,80532,0,3
255,18063,1698,0,0,0,0,1630,80532,0,3
256,18063,1698,0,0,0,0,1630,80532,0,3
257,18063,1698,0,0,0,0,1630,80532,0,3
258,18063,1698,0,0,0,0,1630,80532,0,3
259,18063,1698,0,0,0,0,1630,80532,0,3
260,18063,1698,0,0,0,0,1630,80532,0,3
261,18063,1698,0,0,0,0,1630,80532,0,3
262,18063,1698,0,0,0,0,1630,80532,0,3
263,18063,1698,0,0,0,0,1630,80532,0,3
264,18063,1698,0,0,0,0,1630,80532,0,3
265,18063,1698,0,0,0,0,1630,80532,0,3
266,18063,1698,0,0,0,0,1630,80532,0,3
267,18063,1698,0,0,0,0,1630,80532,0,3
268,18063,1698,0,0,0,0,1630,80532,0,3
269,18063,1698,0,0,0,0,1630,80532,0,3
270,18063,1698,0,0,0,0,1630,80532,0,3
271,18063,1698,0,0,0,0,1630,80532,0,3
272,18063,1698,0,0,0,0,1630,80532,0,3
273,18063,1698,0,0,0,0,1630,80532,0,3
274,18063,1698,0,0,0,0,1630,80532,0,3
275,18063,1698,0,0,0,0,1630,80532,0,3
276,18063,1698,0,0,0,0,1630,80532,0,3
277,18063,1698,0,0,0,0,1630,80532,0,3
278,18063,1698,0,0,0,0,1630,80532,0,3
279,18063,1698,0,0,0,0,1630,80532,0,3
280,18063,1698,0,0,0,0,1630,80532,0,3
281,18063,1698,0,0,0,0,1630,80532,0,3
282,18063,1698,0,0,0,0,1630,80532,0,3
283,18063,1698,0,0,0,0,1630,80532,0,3
284,18063,1698,0,0,0,0,1630,80532,0,3
285,18063,1698,0,0,0,0,1630,80532,0,3
286,18063,1698,0,0,0,0,1630,80532,0,3
287,18063,1698,0,0,0,0,1630,80532,0,3
288,18063,1698,0,0,0,0,1630,80532,0,3
289,18063,1698,0,0,0,0,1630,80532,0,3
290,18063,1698,0,0,0,0,1630,80532,0,3
291,18063,1698,0,0,0,0,1630,80532,0,3
292,18063,1698,0,0,0,0,1630,80532,0,3
293,18063,1698,0,0,0,0,1630,80532,0,3
294,18063,1698,0,0,0,0,1630,80532,0,3
295,18063,1698,0,0,0,0,1630,80532,0,3
296,18063,1698,0,0,0,0,1630,80532,0,3
297,18063,1698,0,0,0,0,1630,80532,0,3
298,18063,1698,0,0,0,0,1630,80532,0,3
299,18063,1698,0,0,0,0,1630,80532,0,3
300,18063,1698,0,0,0,0,1630,80532,0,3
301,18063,1698,0,0,0,0,1630,80532,0,3
302,18063,1698,0,0,0,0,1630,80532,0,3
303,18063,1698,0,0,0,0,1630,80532,0,3
304,18063,1698,0,0,0,0,1630,80532,0,3
305,18063,1698,0,0,0,0,1630,80532,0,3
306,18063,1698,0,0,0,0,1630,80532,0,3
307,18063,1698,0,0,0,0,1630,80532,0,3
308,18063,1698,0,0,0,0,1630,80532,0,3
309,18063,1698,0,0,0,0,1630,80532,0,3
310,18063,1698,0,0,0,0,1630,80532,0,3
311,18063,1698,0,0,0,0,1630,80532,0,3
312,18063,1698,0,0,0,0,1630,80532,0,3
313,18063,1698,0,0,0,0,1630,80532,0,3
314,18063,1698,0,0,0,0,1630,80532,0,3
315,18063,1698,0,0,0,0,1630,80532,0,3
316,18063,1698,0,0,0,0,1630,80532,0,3
317,18063,1698,0,0,0,0,1630,80532,0,3
318,18063,1698,0,0,0,0,1630,80532,0,3
319,18063,1698,0,0,0,0,1630,80532,0,3
320,18063,1698,0,0,0,0,1630,80532,0,3
321,18063,1698,0,0,0,0,1630,80532,0,3
322,18063,1698,0,0,0,0,1630,80532,0,3
323,18063,1698,0,0,0,0,1630,80532,0,3
324,18063,1698,0,0,0,0,1630,80532,0,3
325,18063,1698,0,0,0,0,1630,80532,0,3
326,18063,1698,0,0,0,0,1630,80532,0,3
327,18063,1698,0,0,0,0,1630,80532,0,3
328,18063,1698,0,0,0,0,1630,80532,0,3
329,18063,1698,0,0,0,0,1630,80532,0,3
330,18063,1698,0,0,0,0,1630,80532,0,3
331,18063,1698,0,0,0,0,1630,80532,0,3
332,18063,1698,0,0,0,0,1630,80532,0,3
333,18063,1698,0,0,0,0,1630,80532,0,3
334,18063,1698,0,0,0,0,1630,80532,0,3
335,18063,1698,0,0,0,0,1630,80532,0,3
336,18063,1698,0,0,0,0,1630,80532,0,3
337,18063,1698,0,0,0,0,1630,80532,0,3
338,18063,1698,0,0,0,0,1630,80532,0,3
339,18063,1698,0,0,0,0,1630,80532,0,3
340,18063,1698,0,0,0,0,1630,80532,0,3
341,18063,1698,0,0,0,0,1630,80532,0,3
342,18063,1698,0,0,0,0,1630,80532,0,3
343,18063,1698,0,0,0,0,1630,80532,0,3
344,18063,1698,0,0,0,0,1630,80532,0,3
345,18063,1698,0,0,0,0,1630,80532,0,3
346,18063,1698,0,0,0,0,1630,80532,0,3
347,18063,1698,0,0,0,0,1630,80532,0,3
348,18063,1698,0,0,0,0,1630,80532,0,3
349,18063,1698,0,0,0,0,1630,80532,0,3
350,18063,1698,0,0,0,0,1630,80532,0,3
351,18063,1698,0,0,0,0,1630,80532,0,3
352,18063,1698,0,0,0,0,1630,80532,0,3
353,18063,1698,0,0,0,0,1630,80532,0,3
354,18063,1698,0,0,0,0,1630,80532,0,3
355,18063,1698,0,0,0,0,1630,80532,0,3
356,18063,1698,0,0,0,0,1630,80532,0,3
357,18063,1698,0,0,0,0,1630,80532,0,3
358,18063,1698,0,0,0,0,1630,80532,0,3
359,18063,1698,0,0,0,0,1630,80532,0,3
360,18063,1698,0,0,0,0,1630,80532,0,3
361,18063,1698,0,0,0,0,1630,80532,0,3
362,18063,1698,0,0,0,0,1630,80532,0,3
363,18063,1698,0,0,0,0,1630,80532,0,3
364,18063,1698,0,0,0,0,1630,80532,0,3
365,18063,1698,0,0,0,0,1630,80532,0,3
366,18063,1698,0,0,0,0,1630,80532,0,3
367,18063,1698,0,0,0,0,1630,80532,0,3
368,18063,1698,0,0,0,0,1630,80532,0,3
369,18063,1698,0,0,0,0,1630,80532,0,3
370,18063,1698,0,0,0,0,1630,80532,0,3
371,18063,1698,0,0,0,0,1630,80532,0,3
372,18063,1698,0,0,0,0,1630,80532,0,3
373,18063,1698,0,0,0,0,1630,80532,0,3
374,18063,1698,0,0,0,0,1630,80532,0,3
375,18063,1698,0,0,0,0,1630,80532,0,3
376,18063,1698,0,0,0,0,1630,80532,0,3
377,18063,1698,0,0,0,0,1630,80532,0,3
378,18063,1698,0,0,0,0,1630,80532,0,3
379,18063,1698,0,0,0,0,1630,80532,0,3
380,18063,1698,0,0,0,0,1630,80532,0,3
381,18063,1698,0,0,0,0,1630,80532,0,3
382,18063,1698,0,0,0,0,1630,80532,0,3
383,18063,1698,0,0,0,0,1630,80532,0,3
384,18063,1698,0,0,0,0,1630,80532,0,3
385,18063,1698,0,0,0,0,1630,80532,0,3
386,18063,1698,0,0,0,0,1630,80532,0,3
387,18063,1698,0,0,0,0,1630,80532,0,3
388,18063,1698,0,0,0,0,1630,80532,0,3
389,18063,1698,0,0,0,0,1630,80532,0,3
390,18063,1698,0,0,0,0,1630,80532,0,3
391,18063,1698,0,0,0,0,1630,80532,0,3
392,18063,1698,0,0,0,0,1630,80532,0,3
393,18063,1698,0,0,0,0,1630,80532,0,3
394,18063,1698,0,0,0,0,1630,80532,0,3
395,18063,1698,0,0,0,0,1630,80532,0,3
396,18063,1698,0,0,0,0,1630,80532,0,3
397,18063,1698,0,0,0,0,1630,80532,0,3
398,18063,1698,0,0,0,0,1630,80532,0,3
399,18063,1698,0,0,0,0,1630,80532,0,3
