,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
41,54968,1054,166,9,85,0,868,43998,0,2
42,54266,1065,169,10,89,0,876,44694,1,2
43,53562,1076,161,12,80,0,895,45391,1,2
44,52857,1087,155,12,79,0,912,46091,1,2
45,52155,1095,143,13,78,0,931,46787,1,2
46,51450,1107,146,12,82,0,940,47483,1,2
47,50744,1122,151,9,85,0,950,48179,1,2
48,50045,1131,147,9,84,0,962,48873,0,2
49,49340,1145,148,8,83,0,975,49569,1,2
50,48633,1159,150,6,80,0,987,50265,2,2
51,47933,1171,146,6,76,0,1003,50956,2,2
52,47228,1178,133,4,74,0,1022,51656,2,2
53,46522,1193,135,3,72,0,1034,52352,1,2
54,45818,1205,137,4,74,0,1044,53048,1,2
55,45118,1215,135,4,76,0,1055,53741,0,2
56,44422,1223,132,4,77,0,1066,54438,1,2
57,43724,1231,133,5,75,0,1073,55132,2,2
58,43025,1240,130,5,78,0,1085,55829,2,2
59,42326,1247,121,4,76,0,1100,56527,2,2
60,41624,1256,120,5,76,0,1109,57224,1,2
61,40919,1264,115,5,70,0,1122,57923,1,2
62,40222,1275,112,5,64,0,1135,58618,2,2
63,39516,1284,109,6,60,0,1147,59317,3,2
64,38806,1297,116,5,61,0,1153,60016,3,2
65,38099,1311,113,4,56,0,1168,60716,3,2
66,37396,1317,106,4,52,0,1180,61416,3,2
67,36691,1329,108,4,51,0,1190,62115,4,2
68,35991,1333,103,3,53,0,1197,62813,3,2
69,35291,1339,101,4,58,0,1204,63513,2,2
70,34588,1345,97,3,62,0,1213,64212,1,2
71,33886,1353,98,3,61,0,1219,64910,0,2
72,33181,1363,99,7,59,0,1228,65610,0,2
73,32478,1370,98,6,55,0,1236,66309,0,2
74,31772,1378,97,5,53,0,1245,67009,0,2
75,31067,1386,97,5,51,0,1253,67709,1,2
76,30358,1403,101,5,46,0,1266,68408,2,2
77,29647,1422,108,6,43,0,1278,69106,3,2
78,28942,1435,115,6,45,0,1283,69806,3,2
79,28237,1444,112,2,46,0,1294,70505,2,2
80,27532,1457,121,3,49,0,1297,71204,4,2
81,26816,1476,133,4,58,0,1303,71902,4,2
82,26108,1494,145,4,70,0,1309,72599,5,2
83,25396,1511,151,4,74,0,1317,73299,2,2
84,24694,1521,150,4,73,0,1327,73997,1,2
85,23989,1536,157,4,76,0,1334,74697,4,2
86,23279,1549,162,5,85,0,1342,75397,4,2
87,22577,1554,160,7,93,0,1349,76095,4,2
88,21869,1564,150,6,95,0,1365,76794,1,2
89,21161,1579,147,8,85,0,1383,77493,3,2
90,20460,1587,143,8,84,0,1395,78193,3,2
91,19757,1595,141,10,86,0,1404,78892,2,2
92,19050,1605,139,10,81,0,1414,79591,1,2
93,18345,1613,129,12,70,0,1432,80291,2,2
94,18116,1623,122,10,68,0,1449,80511,3,2
95,18108,1631,112,11,58,0,1466,80511,2,2
96,18094,1645,115,10,57,0,1476,80511,1,2
97,18088,1651,109,10,55,0,1487,80511,0,2
98,18080,1660,105,7,52,0,1500,80511,1,2
99,18077,1664,104,10,53,0,1505,80511,2,2
100,18064,1677,108,8,54,0,1514,80511,2,2
101,18055,1686,103,8,55,0,1527,80511,1,2
102,18044,1697,105,7,54,0,1535,80511,0,2
103,18034,1707,107,7,54,0,1543,80511,0,2
104,18030,1711,102,6,49,0,1552,80511,0,2
105,18022,1719,103,7,54,0,1559,80511,0,2
106,18015,1727,102,4,57,0,1568,80511,1,2
107,18012,1731,98,4,60,0,1576,80511,2,2
108,18003,1740,93,3,57,0,1590,80511,2,2
109,18000,1744,90,4,54,0,1596,80511,2,2
110,17996,1748,85,4,54,0,1604,80511,1,2
111,17992,1753,87,4,58,0,1607,80511,2,2
112,17987,1758,78,4,48,0,1620,80511,1,2
113,17983,1762,73,4,48,0,1629,80511,1,2
114,17981,1764,63,3,41,0,1640,80511,0,2
115,17978,1767,56,4,34,0,1650,80511,0,2
116,17975,1770,55,4,34,0,1654,80511,0,2
117,17975,1770,47,3,32,0,1662,80511,0,2
118,17972,1773,43,3,29,0,1669,80511,0,2
119,17968,1777,44,2,29,0,1672,80511,0,2
120,17964,1781,39,2,23,0,1681,80511,0,2
121,17963,1782,37,2,23,0,1684,80511,0,2
122,17958,1788,39,1,20,0,1688,80511,1,2
123,17953,1793,40,0,20,0,1692,80511,1,2
124,17949,1798,40,0,19,0,1697,80511,2,2
125,17944,1803,40,0,19,0,1701,80511,1,2
126,17939,1808,43,0,18,0,1703,80511,1,2
127,17936,1811,42,1,19,0,1706,80511,0,2
128,17932,1817,45,1,21,0,1709,80511,2,2
129,17928,1821,49,2,24,0,1709,80511,2,2
130,17923,1827,52,2,26,0,1712,80511,3,2
131,17919,1833,52,2,27,0,1716,80511,3,2
132,17916,1837,52,2,26,0,1720,80511,4,2
133,17911,1842,55,3,28,0,1721,80511,3,2
134,17909,1844,50,2,28,0,1726,80511,1,2
135,17908,1845,45,2,28,0,1731,80511,0,2
136,17907,1848,44,2,28,0,1735,80511,2,2
137,17906,1849,40,2,26,0,1740,80511,2,2
138,17903,1852,38,3,25,0,1745,80511,2,2
139,17903,1852,33,3,24,0,1748,80511,0,2
140,17901,1854,31,2,22,0,1752,80511,0,2
141,17897,1859,32,2,19,0,1756,80511,1,2
142,17895,1861,29,2,15,0,1761,80511,1,2
143,17892,1864,28,3,13,0,1765,80511,1,2
144,17888,1869,29,3,10,0,1768,80511,1,2
145,17884,1874,29,2,8,0,1773,80511,2,2
146,17881,1878,31,2,10,0,1775,80511,3,2
147,17877,1882,33,2,11,0,1776,80511,2,2
148,17875,1884,33,3,12,0,1777,80511,1,2
149,17871,1888,35,3,15,0,1778,80511,0,2
150,17868,1891,35,1,18,0,1781,80511,0,2
151,17864,1896,40,1,21,0,1781,80511,1,2
152,17862,1900,42,2,22,0,1783,80511,3,2
153,17861,1901,39,2,20,0,1787,80511,3,2
154,17858,1904,39,2,22,0,1789,80511,2,2
155,17857,1905,35,2,22,0,1792,80511,0,2
156,17855,1907,33,2,22,0,1796,80511,0,2
157,17853,1909,31,3,19,0,1800,80511,0,2
158,17850,1912,31,4,16,0,1803,80511,0,2
159,17850,1914,29,3,16,0,1807,80511,2,2
160,17849,1915,28,3,15,0,1809,80511,2,2
161,17848,1916,25,3,13,0,1813,80511,2,2
162,17847,1917,21,2,13,0,1816,80511,0,2
163,17846,1918,18,2,12,0,1820,80511,0,2
164,17845,1919,17,1,11,0,1822,80511,0,2
165,17843,1921,18,0,12,0,1823,80511,0,2
166,17842,1923,17,0,10,0,1826,80511,1,2
167,17842,1923,16,0,10,0,1827,80511,1,2
168,17842,1923,14,0,9,0,1829,80511,1,2
169,17841,1924,12,0,8,0,1831,80511,0,2
170,17839,1926,11,0,7,0,1834,80511,0,2
171,17839,1926,11,0,8,0,1834,80511,0,2
172,17839,1926,10,0,7,0,1835,80511,0,2
173,17839,1927,10,0,6,0,1836,80511,1,2
174,17837,1929,11,0,6,0,1837,80511,1,2
175,17837,1929,10,0,7,0,1838,80511,1,2
176,17837,1929,8,0,6,0,1839,80511,0,2
177,17836,1930,7,0,4,0,1841,80511,0,2
178,17836,1930,6,0,3,0,1842,80511,0,2
179,17836,1930,6,0,5,0,1842,80511,0,2
180,17836,1930,6,0,5,0,1842,80511,0,2
181,17835,1931,6,0,4,0,1843,80511,0,2
182,17835,1931,4,0,3,0,1845,80511,0,2
183,17835,1931,4,0,3,0,1845,80511,0,2
184,17834,1932,5,0,3,0,1845,80511,0,2
185,17834,1932,5,0,3,0,1845,80511,0,2
186,17833,1933,4,0,2,0,1847,80511,0,2
187,17833,1933,4,0,2,0,1847,80511,0,2
188,17833,1933,4,0,2,0,1847,80511,0,2
189,17833,1933,3,1,1,0,1848,80511,0,2
190,17833,1933,3,1,1,0,1848,80511,0,2
191,17833,1933,3,1,2,0,1848,80511,0,2
192,17833,1933,3,1,2,0,1848,80511,0,2
193,17832,1934,3,1,1,0,1849,80511,0,2
194,17832,1934,3,1,1,0,1849,80511,0,2
195,17832,1934,3,1,1,0,1849,80511,0,2
196,17832,1934,2,0,1,0,1850,80511,0,2
197,17832,1934,2,0,1,0,1850,80511,0,2
198,17832,1934,1,1,0,0,1851,80511,0,2
199,17832,1934,1,1,0,0,1851,80511,0,2
200,17832,1934,1,1,0,0,1851,80511,0,2
201,17831,1935,2,1,0,0,1851,80511,0,2
202,17831,1935,2,1,0,0,1851,80511,0,2
203,17831,1935,2,1,0,0,1851,80511,0,2
204,17830,1936,3,1,0,0,1851,80511,0,2
205,17830,1936,2,0,0,0,1852,80511,0,2
206,17830,1936,2,1,0,0,1852,80511,0,2
207,17830,1936,2,1,0,0,1852,80511,0,2
208,17829,1937,3,1,0,0,1852,80511,0,2
209,17829,1937,3,1,1,0,1852,80511,0,2
210,17829,1937,3,1,1,0,1852,80511,0,2
211,17829,1937,3,1,1,0,1852,80511,0,2
212,17829,1937,3,1,1,0,1852,80511,0,2
213,17828,1938,3,0,2,0,1853,80511,0,2
214,17828,1938,3,0,2,0,1853,80511,0,2
215,17827,1939,4,0,2,0,1853,80511,0,2
216,17826,1940,4,0,1,0,1854,80511,0,2
217,17826,1940,4,0,1,0,1854,80511,0,2
218,17825,1941,5,0,2,0,1854,80511,0,2
219,17824,1942,6,0,2,0,1854,80511,0,2
220,17823,1943,6,1,1,0,1855,80511,0,2
221,17822,1944,7,1,2,0,1855,80511,0,2
222,17818,1948,11,1,2,0,1855,80511,0,2
223,17815,1951,14,1,3,0,1855,80511,0,2
224,17811,1955,18,1,4,0,1855,80511,0,2
225,17809,1957,19,1,4,0,1856,80511,0,2
226,17808,1958,20,1,5,0,1856,80511,0,2
227,17805,1961,22,2,7,0,1857,80511,0,2
228,17802,1964,24,3,8,0,1858,80511,0,2
229,17800,1966,26,3,12,0,1858,80511,0,2
230,17799,1967,26,3,13,0,1859,80511,0,2
231,17798,1968,26,3,13,0,1860,80511,0,2
232,17796,1970,27,3,15,0,1861,80511,0,2
233,17796,1970,26,3,17,0,1862,80511,0,2
234,17796,1970,22,1,17,0,1866,80511,0,2
235,17795,1971,20,1,15,0,1869,80511,0,2
236,17795,1971,16,1,12,0,1873,80511,0,2
237,17794,1972,15,1,12,0,1875,80511,0,2
238,17794,1972,14,1,11,0,1876,80511,0,2
239,17792,1974,13,1,8,0,1879,80511,0,2
240,17792,1975,11,1,6,0,1882,80511,1,2
241,17792,1975,9,1,4,0,1884,80511,1,2
242,17791,1976,9,0,5,0,1885,80511,1,2
243,17791,1976,7,0,4,0,1886,80511,0,2
244,17790,1977,6,2,2,0,1888,80511,0,2
245,17788,1979,8,2,2,0,1888,80511,0,2
246,17788,1979,8,2,2,0,1888,80511,0,2
247,17786,1981,9,2,2,0,1889,80511,0,2
248,17781,1986,14,2,2,0,1889,80511,0,2
249,17779,1988,15,2,2,0,1890,80511,0,2
250,17778,1989,16,2,4,0,1890,80511,0,2
251,17777,1990,15,0,4,0,1892,80511,0,2
252,17774,1994,19,0,6,0,1892,80511,1,2
253,17770,1998,23,1,10,0,1892,80511,1,2
254,17769,1999,23,1,11,0,1893,80511,1,2
255,17767,2001,24,1,12,0,1893,80511,0,2
256,17765,2003,25,1,12,0,1894,80511,0,2
257,17759,2010,30,1,13,0,1896,80511,1,2
258,17755,2014,34,1,17,0,1896,80511,1,2
259,17755,2014,32,2,15,0,1898,80511,1,2
260,17754,2016,28,1,13,0,1903,80511,1,2
261,17751,2020,30,1,13,0,1905,80511,2,2
262,17749,2023,32,2,17,0,1906,80511,3,2
263,17747,2025,32,2,20,0,1907,80511,2,2
264,17746,2026,29,2,17,0,1910,80511,1,2
265,17743,2029,27,2,14,0,1914,80511,0,2
266,17740,2033,30,3,15,0,1915,80511,1,2
267,17737,2036,31,4,14,0,1917,80511,1,2
268,17736,2037,30,5,13,0,1919,80511,1,2
269,17735,2038,24,4,9,0,1925,80511,0,2
270,17732,2041,23,5,7,0,1929,80511,0,2
271,17731,2042,24,5,10,0,1929,80511,0,2
272,17730,2043,24,6,11,0,1930,80511,0,2
273,17729,2044,22,4,11,0,1933,80511,0,2
274,17725,2048,24,3,11,0,1935,80511,0,2
275,17725,2048,22,2,13,0,1937,80511,0,2
276,17724,2050,23,2,13,0,1938,80511,1,2
277,17723,2053,23,1,12,0,1941,80511,3,2
278,17721,2055,22,1,10,0,1944,80511,3,2
279,17720,2056,19,0,12,0,1947,80511,2,2
280,17720,2056,16,0,11,0,1948,80511,0,2
281,17719,2057,16,0,11,0,1949,80511,0,2
282,17718,2058,14,0,9,0,1952,80511,0,2
283,17718,2058,13,1,9,0,1953,80511,0,2
284,17718,2058,12,1,9,0,1954,80511,0,2
285,17717,2059,12,1,8,0,1955,80511,0,2
286,17717,2059,8,1,5,0,1959,80511,0,2
287,17717,2059,8,1,6,0,1959,80511,0,2
288,17716,2060,8,1,5,0,1960,80511,0,2
289,17715,2061,8,1,4,0,1961,80511,0,2
290,17715,2061,6,0,4,0,1963,80511,0,2
291,17715,2061,5,0,3,0,1964,80511,0,2
292,17715,2061,5,0,3,0,1964,80511,0,2
293,17715,2061,4,0,3,0,1965,80511,0,2
294,17715,2061,3,0,3,0,1966,80511,0,2
295,17715,2061,3,0,3,0,1966,80511,0,2
296,17715,2061,3,0,3,0,1966,80511,0,2
297,17715,2061,2,0,2,0,1967,80511,0,2
298,17715,2061,2,0,2,0,1967,80511,0,2
299,17715,2061,2,0,2,0,1967,80511,0,2
300,17715,2061,1,0,1,0,1968,80511,0,2
301,17715,2061,0,0,0,0,1969,80511,0,2
302,17715,2061,0,0,0,0,1969,80511,0,2
303,17715,2061,0,0,0,0,1969,80511,0,2
304,17715,2061,0,0,0,0,1969,80511,0,2
305,17715,2061,0,0,0,0,1969,80511,0,2
306,17715,2061,0,0,0,0,1969,80511,0,2
307,17715,2061,0,0,0,0,1969,80511,0,2
308,17715,2061,0,0,0,0,1969,80511,0,2
309,17715,2061,0,0,0,0,1969,80511,0,2
310,17715,2061,0,0,0,0,1969,80511,0,2
311,17715,2061,0,0,0,0,1969,80511,0,2
312,17715,2061,0,0,0,0,1969,80511,0,2
313,17715,2061,0,0,0,0,1969,80511,0,2
314,17715,2061,0,0,0,0,1969,80511,0,2
315,17715,2061,0,0,0,0,1969,80511,0,2
316,17715,2061,0,0,0,0,1969,80511,0,2
317,17715,2061,0,0,0,0,1969,80511,0,2
318,17715,2061,0,0,0,0,1969,80511,0,2
319,17715,2061,0,0,0,0,1969,80511,0,2
320,17715,2061,0,0,0,0,1969,80511,0,2
321,17715,2061,0,0,0,0,1969,80511,0,2
322,17715,2061,0,0,0,0,1969,80511,0,2
323,17715,2061,0,0,0,0,1969,80511,0,2
324,17715,2061,0,0,0,0,1969,80511,0,2
325,17715,2061,0,0,0,0,1969,80511,0,2
326,17715,2061,0,0,0,0,1969,80511,0,2
327,17715,2061,0,0,0,0,1969,80511,0,2
328,17715,2061,0,0,0,0,1969,80511,0,2
329,17715,2061,0,0,0,0,1969,80511,0,2
330,17715,2061,0,0,0,0,1969,80511,0,2
331,17715,2061,0,0,0,0,1969,80511,0,2
332,17715,2061,0,0,0,0,1969,80511,0,2
333,17715,2061,0,0,0,0,1969,80511,0,2
334,17715,2061,0,0,0,0,1969,80511,0,2
335,17715,2061,0,0,0,0,1969,80511,0,2
336,17715,2061,0,0,0,0,1969,80511,0,2
337,17715,2061,0,0,0,0,1969,80511,0,2
338,17715,2061,0,0,0,0,1969,80511,0,2
339,17715,2061,0,0,0,0,1969,80511,0,2
340,17715,2061,0,0,0,0,1969,80511,0,2
341,17715,2061,0,0,0,0,1969,80511,0,2
342,17715,2061,0,0,0,0,1969,80511,0,2
343,17715,2061,0,0,0,0,1969,80511,0,2
344,17715,2061,0,0,0,0,1969,80511,0,2
345,17715,2061,0,0,0,0,1969,80511,0,2
346,17715,2061,0,0,0,0,1969,80511,0,2
347,17715,2061,0,0,0,0,1969,80511,0,2
348,17715,2061,0,0,0,0,1969,80511,0,2
349,17715,2061,0,0,0,0,1969,80511,0,2
350,17715,2061,0,0,0,0,1969,80511,0,2
351,17715,2061,0,0,0,0,1969,80511,0,2
352,17715,2061,0,0,0,0,1969,80511,0,2
353,17715,2061,0,0,0,0,1969,80511,0,2
354,17715,2061,0,0,0,0,1969,80511,0,2
355,17715,2061,0,0,0,0,1969,80511,0,2
356,17715,2061,0,0,0,0,1969,80511,0,2
357,17715,2061,0,0,0,0,1969,80511,0,2
358,17715,2061,0,0,0,0,1969,80511,0,2
359,17715,2061,0,0,0,0,1969,80511,0,2
360,17715,2061,0,0,0,0,1969,80511,0,2
361,17715,2061,0,0,0,0,1969,80511,0,2
362,17715,2061,0,0,0,0,1969,80511,0,2
363,17715,2061,0,0,0,0,1969,80511,0,2
364,17715,2061,0,0,0,0,1969,80511,0,2
365,17715,2061,0,0,0,0,1969,80511,0,2
366,17715,2061,0,0,0,0,1969,80511,0,2
367,17715,2061,0,0,0,0,1969,80511,0,2
368,17715,2061,0,0,0,0,1969,80511,0,2
369,17715,2061,0,0,0,0,1969,80511,0,2
370,17715,2061,0,0,0,0,1969,80511,0,2
371,17715,2061,0,0,0,0,1969,80511,0,2
372,17715,2061,0,0,0,0,1969,80511,0,2
373,17715,2061,0,0,0,0,1969,80511,0,2
374,17715,2061,0,0,0,0,1969,80511,0,2
375,17715,2061,0,0,0,0,1969,80511,0,2
376,17715,2061,0,0,0,0,1969,80511,0,2
377,17715,2061,0,0,0,0,1969,80511,0,2
378,17715,2061,0,0,0,0,1969,80511,0,2
379,17715,2061,0,0,0,0,1969,80511,0,2
380,17715,2061,0,0,0,0,1969,80511,0,2
381,17715,2061,0,0,0,0,1969,80511,0,2
382,17715,2061,0,0,0,0,1969,80511,0,2
383,17715,2061,0,0,0,0,1969,80511,0,2
384,17715,2061,0,0,0,0,1969,80511,0,2
385,17715,2061,0,0,0,0,1969,80511,0,2
386,17715,2061,0,0,0,0,1969,80511,0,2
387,17715,2061,0,0,0,0,1969,80511,0,2
388,17715,2061,0,0,0,0,1969,80511,0,2
389,17715,2061,0,0,0,0,1969,80511,0,2
390,17715,2061,0,0,0,0,1969,80511,0,2
391,17715,2061,0,0,0,0,1969,80511,0,2
392,17715,2061,0,0,0,0,1969,80511,0,2
393,17715,2061,0,0,0,0,1969,80511,0,2
394,17715,2061,0,0,0,0,1969,80511,0,2
395,17715,2061,0,0,0,0,1969,80511,0,2
396,17715,2061,0,0,0,0,1969,80511,0,2
397,17715,2061,0,0,0,0,1969,80511,0,2
398,17715,2061,0,0,0,0,1969,80511,0,2
399,17715,2061,0,0,0,0,1969,80511,0,2
